customer_id,region,contract_type,monthly_charges,age,tenure_months,monthly_charges,avg_monthly_usage_gb,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,autopay_enabled,paperless_billing,premium_support,streaming_bundle,churn_probability,predicted_churn,risk_band,churned,retention_priority,risk_summary,recommended_action
CUST-013680,North America,month-to-month,85.05,64,22,85.05,370.72,1,0,0,1,7.32,44.6,69,8,5,1,1,1,1,0.0417550447960333,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011402,Europe,two-year,96.23,42,20,96.23,246.2,2,0,0,0,17.42,78.6,31,12,1,1,0,1,1,0.04172085896878604,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010893,APAC,two-year,100.27,20,12,100.27,415.6,3,0,0,0,6.64,,24,0,1,1,1,0,1,0.04167213792819245,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014298,Europe,month-to-month,59.25,39,20,59.25,,0,2,0,0,8.9,78.6,23,0,2,1,1,0,1,0.041669178686110996,0,low,0,Monitor only,Month-to-month commitment; Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003340,Europe,month-to-month,69.49,65,40,69.49,511.61,0,0,1,0,6.81,85.1,39,18,1,1,1,0,0,0.041644809807925724,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013665,APAC,one-year,106.32,52,11,106.32,340.79,1,0,0,1,7.97,62.9,45,12,4,1,1,1,0,0.041637622554308334,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013964,Europe,two-year,99.63,29,9,99.63,439.33,3,2,0,0,3.63,99.0,23,10,1,1,1,0,1,0.04159303450256248,0,low,0,Monitor only,Billing instability; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009757,APAC,two-year,99.39,28,18,99.39,442.8,0,1,1,0,5.66,73.3,27,11,2,1,1,0,0,0.041580554785722534,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010054,Europe,month-to-month,88.42,56,29,88.42,395.86,2,0,2,0,10.74,58.6,95,0,3,1,1,0,0,0.041471148802268175,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010222,APAC,month-to-month,93.27,54,13,93.27,552.47,1,0,2,0,10.07,85.3,54,0,0,1,1,0,0,0.04146918655574331,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010366,North America,one-year,77.64,70,33,77.64,184.06,2,0,0,0,17.6,70.8,28,5,1,1,0,1,1,0.041437748410382974,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007899,LATAM,month-to-month,103.55,50,47,103.55,367.99,0,0,1,1,2.22,56.2,81,11,3,1,1,1,1,0.041420856691286284,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003145,APAC,two-year,136.83,29,73,136.83,411.49,1,0,1,0,4.35,63.2,37,21,2,1,1,0,0,0.04141182845243881,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010782,Europe,month-to-month,54.21,31,31,54.21,558.76,1,0,1,0,13.36,67.9,25,10,2,1,1,0,0,0.0413784630081545,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012943,Europe,month-to-month,85.37,20,30,85.37,339.75,0,1,0,0,12.93,97.1,72,5,0,0,1,1,0,0.041374629482925855,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011387,North America,one-year,77.53,50,56,77.53,445.5,1,0,2,0,22.48,65.1,70,11,1,0,0,0,0,0.04136110676620444,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012895,Europe,one-year,96.07,42,33,96.07,404.32,7,1,0,1,10.29,95.9,23,13,2,1,1,1,1,0.041353890434542614,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001378,APAC,month-to-month,27.43,20,46,27.43,412.43,4,0,1,0,13.59,79.6,36,9,2,0,1,0,1,0.04134097720465946,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009153,Europe,two-year,92.41,41,38,92.41,256.88,4,0,1,1,15.58,61.2,54,0,3,1,1,0,0,0.041337152959326065,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001980,North America,two-year,137.49,64,33,137.49,474.73,0,1,0,0,10.6,72.3,16,0,0,1,0,1,0,0.041317501929576596,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007636,North America,month-to-month,95.85,54,31,95.85,572.17,3,0,0,0,13.86,78.7,44,17,2,1,1,1,0,0.04128881712348961,0,low,0,Monitor only,Month-to-month commitment; High support friction; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003336,North America,month-to-month,73.83,68,18,73.83,518.54,4,0,0,1,15.36,91.8,35,4,4,0,1,1,0,0.04126352039539106,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007357,APAC,one-year,99.91,68,71,99.91,354.59,3,0,3,1,6.48,77.1,12,8,1,1,1,0,1,0.04126259695898046,0,low,0,Monitor only,High support friction; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001789,APAC,one-year,94.26,75,6,94.26,471.82,3,0,0,0,19.11,70.3,50,11,1,1,1,1,0,0.041259897922647115,0,low,0,Monitor only,High support friction; Early-life churn risk,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005802,Europe,two-year,126.68,58,10,126.68,306.56,2,0,1,0,24.65,76.5,40,0,2,1,1,1,1,0.041241847425580326,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004922,North America,two-year,117.8,25,17,117.8,460.21,2,0,0,0,6.12,72.9,34,11,4,0,1,1,1,0.04120914189068948,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012600,Europe,two-year,66.37,57,81,66.37,246.55,1,0,0,0,3.29,61.9,-48,5,2,1,1,0,0,0.041208841700654274,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014579,North America,month-to-month,66.62,36,48,66.62,247.71,1,1,3,1,8.41,,64,6,4,1,1,1,1,0.041191861205839175,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002756,APAC,one-year,88.84,41,12,88.84,436.93,1,1,0,1,17.2,52.5,76,11,1,1,1,1,1,0.04117346036498047,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010829,Europe,two-year,102.21,33,1,102.21,343.51,1,0,1,0,12.69,87.4,30,2,0,1,1,0,0,0.04117119494523075,0,low,0,Monitor only,Early-life churn risk,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011156,North America,one-year,105.51,34,26,105.51,447.56,0,1,0,0,8.64,78.6,1,16,2,1,1,1,1,0.041148653260237374,0,low,0,Monitor only,Falling product engagement; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007227,North America,month-to-month,84.7,74,82,84.7,476.29,2,1,0,0,11.16,66.8,28,9,1,1,1,0,0,0.04114692973518478,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009181,Europe,two-year,114.44,59,27,114.44,351.85,2,0,0,0,5.33,66.1,44,6,1,1,1,0,0,0.04114490518819541,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002652,Europe,one-year,87.92,43,45,87.92,345.21,2,1,0,0,7.01,65.2,65,9,2,0,1,0,1,0.04114471816327222,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011688,North America,two-year,126.55,67,45,126.55,391.1,0,0,0,0,6.87,70.5,14,10,1,1,1,0,0,0.04107683687166381,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003722,Europe,two-year,103.01,50,36,103.01,280.74,1,0,0,0,12.63,56.7,53,6,1,1,0,0,0,0.04105598342387326,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008388,Europe,month-to-month,91.16,52,26,91.16,502.99,1,0,0,0,7.65,77.3,34,10,2,1,1,0,0,0.041049493817580426,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002154,APAC,month-to-month,50.29,26,29,50.29,571.35,3,1,0,0,7.71,65.6,45,10,1,1,1,0,1,0.04104423694163728,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004659,Europe,month-to-month,108.82,19,43,108.82,482.96,3,1,1,1,8.3,98.5,15,5,5,1,1,0,0,0.04104255728422023,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000063,Europe,one-year,39.23,41,15,39.23,229.21,1,0,0,0,11.91,66.4,39,7,4,0,1,0,0,0.04103984553881996,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002426,APAC,two-year,91.33,24,18,91.33,464.57,2,0,1,0,4.55,82.2,-8,11,2,1,1,0,1,0.04101733763634555,0,low,1,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009652,APAC,two-year,67.05,20,20,67.05,,0,0,3,0,1.48,60.0,5,3,1,1,1,0,1,0.04101723779460581,0,low,0,Monitor only,Recent service disruption; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008585,APAC,month-to-month,85.64,70,56,85.64,395.65,0,1,0,1,0.0,75.6,77,5,1,0,1,0,0,0.04101123626738935,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014537,North America,one-year,112.83,54,19,112.83,312.27,0,0,2,0,13.68,,40,0,3,1,1,0,0,0.04098010939640733,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013256,North America,two-year,111.93,76,75,111.93,300.23,2,2,0,2,6.18,58.3,48,10,6,0,0,1,1,0.040979954509674246,0,low,0,Monitor only,Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014912,Europe,one-year,103.78,33,33,103.78,360.59,0,0,0,0,5.46,71.9,31,15,1,1,1,0,0,0.040979347431528416,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002026,Europe,month-to-month,98.77,37,52,98.77,319.89,0,0,1,0,8.06,74.3,27,6,4,1,1,0,0,0.04097643358232333,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008739,APAC,month-to-month,101.01,24,14,101.01,596.57,1,0,2,0,1.93,85.1,42,1,1,1,1,0,0,0.040970399161855284,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004438,North America,one-year,92.08,66,56,92.08,717.14,3,1,2,0,10.23,63.3,36,13,1,0,1,0,1,0.040963131685226674,0,low,0,Monitor only,High support friction; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005807,APAC,one-year,76.04,72,33,76.04,450.94,1,0,1,0,4.31,51.5,31,12,1,1,1,1,0,0.040955543287294637,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009159,North America,one-year,115.88,24,11,115.88,521.79,2,0,0,1,4.74,64.1,44,6,1,1,0,0,0,0.04095219812902574,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010203,Europe,one-year,112.7,27,36,112.7,418.6,1,0,0,0,1.41,71.0,33,17,0,1,0,0,1,0.04090329591531268,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000824,APAC,one-year,105.86,36,22,105.86,271.22,3,0,0,0,0.0,54.8,75,13,5,1,1,0,1,0.04088611951635039,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008415,North America,one-year,40.37,54,47,40.37,429.52,3,0,2,0,9.74,54.2,14,11,1,1,1,0,1,0.040865348955362334,0,low,0,Monitor only,High support friction; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005053,Europe,two-year,86.38,43,11,86.38,,0,1,0,0,9.75,84.5,-5,3,0,1,1,0,0,0.04082002189408288,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008102,North America,one-year,97.89,49,20,97.89,344.29,2,0,1,0,6.39,76.1,36,9,2,1,0,0,0,0.0408187442460874,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008753,APAC,two-year,95.11,36,13,95.11,494.58,1,0,1,1,8.61,67.8,38,12,3,0,1,1,1,0.04080052487997345,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004241,APAC,one-year,99.43,49,34,99.43,500.39,0,1,1,1,1.18,78.2,3,0,5,0,1,0,1,0.040799608516431767,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012529,APAC,month-to-month,104.95,20,43,104.95,433.33,0,0,0,0,4.14,80.6,53,21,1,1,1,0,1,0.04074138226258169,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006159,North America,two-year,71.51,70,18,71.51,257.5,2,1,0,1,4.4,71.9,38,0,2,0,1,1,1,0.04072911310644092,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012430,Europe,one-year,96.8,74,10,96.8,370.92,3,1,0,0,7.37,74.6,2,2,6,1,1,0,1,0.040695330920981404,0,low,0,Monitor only,High support friction; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012398,Europe,month-to-month,61.38,32,68,61.38,273.14,1,0,0,0,16.08,,28,13,3,1,1,0,0,0.040690913774931524,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009169,North America,month-to-month,50.54,49,26,50.54,516.07,1,0,2,1,10.33,57.2,40,3,3,1,1,0,0,0.04066604337866477,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002323,Europe,two-year,128.47,30,56,128.47,308.76,1,1,1,0,3.83,88.1,16,11,1,1,0,0,1,0.04063464801460342,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001516,North America,one-year,72.26,34,16,72.26,209.61,1,0,2,0,7.4,70.4,58,5,0,1,1,0,1,0.04063301320039793,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008646,Europe,month-to-month,95.34,48,61,95.34,586.92,2,0,0,0,6.12,63.2,36,11,1,1,1,0,0,0.04062599208240289,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013690,North America,one-year,88.32,28,32,88.32,489.47,1,1,0,1,11.95,61.7,46,3,2,0,1,0,0,0.04060568411386515,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013029,North America,one-year,81.31,28,20,81.31,378.41,0,0,2,1,11.93,81.7,20,11,1,1,1,0,0,0.04059738511818141,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010208,North America,two-year,111.12,31,10,111.12,532.3,0,0,0,0,5.6,65.8,23,6,2,0,1,1,1,0.04059550881602951,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000300,APAC,two-year,62.94,65,26,62.94,330.61,2,0,0,0,12.53,61.4,11,1,1,1,0,0,0,0.040542691001910415,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002056,Europe,month-to-month,86.34,43,34,86.34,440.11,2,1,0,0,10.97,65.7,61,0,2,1,1,1,0,0.040528204650884796,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002629,North America,two-year,95.9,67,27,95.9,453.97,3,0,0,0,12.07,74.0,5,3,0,1,1,1,0,0.04051875211807996,0,low,0,Monitor only,High support friction; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014002,APAC,two-year,80.36,46,39,80.36,394.84,0,0,2,1,10.42,74.1,-4,11,2,1,1,0,0,0.04051382100472522,0,low,0,Monitor only,Recent service disruption; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010870,LATAM,one-year,71.43,37,14,71.43,263.63,0,0,0,1,0.0,80.5,8,6,2,1,1,0,1,0.040503228329162116,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014830,LATAM,two-year,102.49,56,25,102.49,391.86,1,0,0,1,9.62,77.0,2,6,3,1,1,0,0,0.040496886032357085,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009200,Europe,month-to-month,80.02,67,44,80.02,353.38,3,1,0,1,1.35,71.8,90,6,3,0,1,0,1,0.04047980365309373,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011018,Europe,month-to-month,63.71,74,51,63.71,533.13,2,0,1,0,10.42,75.0,-16,2,1,1,0,0,1,0.04047011273255456,0,low,0,Monitor only,Month-to-month commitment; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003895,LATAM,two-year,96.1,52,21,96.1,426.39,2,0,2,3,13.59,71.7,62,6,3,0,1,0,1,0.04044234757407265,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004481,Europe,two-year,112.36,33,21,112.36,441.84,2,0,0,0,11.33,63.8,55,15,1,1,1,0,0,0.04041208401972314,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001902,North America,month-to-month,74.6,44,13,74.6,370.86,2,1,1,1,11.67,99.0,48,6,2,1,0,0,0,0.04036703687721068,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006859,North America,month-to-month,45.54,68,43,45.54,359.56,1,1,0,0,12.82,58.9,16,3,3,1,1,1,1,0.04036534213364863,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009060,APAC,two-year,71.34,59,10,71.34,207.67,4,0,1,0,14.98,70.0,68,9,2,1,0,0,1,0.04036434181299574,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002462,APAC,month-to-month,69.04,49,22,69.04,516.48,4,0,3,3,15.1,82.5,61,16,5,1,1,0,1,0.04035608694882668,0,low,0,Monitor only,Month-to-month commitment; High support friction; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007914,APAC,two-year,85.42,30,17,85.42,419.87,3,1,1,1,5.68,62.1,21,5,6,1,1,1,0,0.04034607554544393,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013704,Europe,one-year,70.87,62,18,70.87,302.5,1,1,0,0,16.91,52.6,68,0,0,1,0,0,1,0.04033609172361857,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006819,North America,month-to-month,96.09,59,22,96.09,456.05,3,0,1,3,10.82,94.6,67,13,2,1,1,0,0,0.04032146979841587,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000585,LATAM,two-year,103.92,46,14,103.92,392.22,2,1,1,1,9.16,96.3,52,2,3,0,1,1,1,0.04027691861418685,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008079,LATAM,month-to-month,79.38,32,15,79.38,632.18,1,0,0,0,6.67,89.9,11,8,1,1,1,0,0,0.04025987262150475,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002149,APAC,month-to-month,109.91,71,19,109.91,323.79,0,1,0,0,3.68,86.1,74,5,1,1,1,0,1,0.04024732822945991,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013769,North America,one-year,84.33,63,41,84.33,469.84,1,1,1,0,4.38,59.6,26,8,1,1,1,0,0,0.04021001285517501,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009921,North America,month-to-month,117.29,27,28,117.29,528.33,1,0,0,0,,75.6,55,6,1,1,1,0,1,0.04019846249603384,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014350,APAC,month-to-month,66.11,73,43,66.11,526.09,1,0,2,0,9.13,78.6,18,4,0,1,0,0,1,0.0401721975227073,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013083,North America,two-year,118.64,59,24,118.64,360.03,3,0,1,0,3.46,79.2,25,5,2,1,1,0,1,0.040164024594831094,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002156,APAC,one-year,127.18,60,45,127.18,346.46,2,1,2,1,9.86,76.8,59,9,1,1,1,1,1,0.0401537794756206,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009633,North America,one-year,119.01,51,9,119.01,405.55,3,0,0,0,8.0,80.7,60,10,5,0,1,0,1,0.04013183978256269,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001027,LATAM,two-year,56.33,52,58,56.33,216.2,1,0,3,0,8.4,77.9,13,7,3,0,1,0,1,0.04010043750617328,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010588,LATAM,two-year,114.48,37,30,114.48,516.83,0,2,0,0,11.6,87.4,32,2,1,0,0,0,0,0.040094715567931365,0,low,0,Monitor only,Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013679,Europe,one-year,79.67,31,16,79.67,406.54,3,0,0,1,13.61,71.0,15,7,6,0,0,0,1,0.04007051860236294,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012321,Europe,two-year,69.0,55,8,69.0,362.19,1,0,0,0,15.99,61.0,39,13,1,1,1,0,1,0.040064320234854,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001181,APAC,two-year,137.7,20,25,137.7,589.7,3,0,0,0,13.55,70.7,39,13,2,1,1,0,0,0.040032107459308956,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007432,APAC,two-year,116.84,54,9,116.84,531.83,2,0,0,0,9.71,54.9,39,5,1,1,1,1,1,0.04002294811125328,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003715,APAC,one-year,73.04,25,13,73.04,309.3,2,1,2,0,10.41,76.4,41,2,2,1,0,0,1,0.04001424427167398,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000926,North America,two-year,90.07,26,47,90.07,393.24,1,3,0,1,12.74,66.8,42,2,1,1,1,0,0,0.04000889404652566,0,low,0,Monitor only,Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010295,North America,one-year,71.33,33,24,71.33,436.4,2,0,1,0,13.57,78.8,12,11,1,1,1,0,0,0.039997797269050096,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012167,Europe,month-to-month,76.37,25,14,76.37,465.41,2,1,1,1,14.27,86.1,78,1,0,1,1,0,0,0.03999579848001688,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010981,North America,two-year,88.99,53,7,88.99,185.09,0,0,0,1,15.57,71.6,40,0,1,1,1,1,0,0.03992032470190183,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010496,APAC,month-to-month,108.36,63,66,108.36,373.39,2,0,0,1,13.35,72.9,55,4,1,1,1,0,1,0.03987966362992991,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005086,Europe,one-year,84.96,52,15,84.96,635.39,0,0,1,0,3.45,54.1,-3,16,2,1,0,1,1,0.03986851874879237,0,low,0,Monitor only,Falling product engagement; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001237,North America,two-year,97.71,61,25,97.71,,2,0,2,0,14.94,83.8,1,13,3,1,1,0,1,0.039862319157936976,0,low,0,Monitor only,Recent service disruption; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006371,LATAM,one-year,94.17,58,35,94.17,459.69,2,0,2,1,1.62,63.5,39,4,5,0,1,0,0,0.039857192390020516,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009988,APAC,two-year,125.14,36,14,125.14,482.37,2,0,0,0,10.75,80.6,45,21,0,1,1,1,1,0.039846519105454704,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014124,Europe,month-to-month,111.45,23,41,111.45,586.27,2,0,0,0,10.56,74.4,19,15,5,1,1,0,1,0.039826392588391483,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011170,APAC,one-year,112.66,41,7,112.66,318.97,1,0,0,1,0.0,81.5,44,11,2,1,1,1,0,0.03982344897407086,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002018,North America,month-to-month,75.85,65,26,75.85,632.61,2,0,0,0,9.69,85.0,7,8,0,1,0,0,0,0.03978687548026424,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011548,North America,one-year,68.04,44,18,68.04,540.08,1,0,0,0,5.84,66.2,1,19,1,1,1,0,0,0.03975762078753877,0,low,0,Monitor only,Falling product engagement; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005543,Europe,two-year,51.06,25,20,51.06,267.7,1,1,1,0,0.0,50.9,82,8,1,0,1,1,1,0.03975710465155686,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004024,LATAM,one-year,69.09,41,38,69.09,218.08,1,0,0,0,10.8,73.1,33,7,0,1,0,0,0,0.03974793215620699,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
