customer_id,region,contract_type,payment_method,internet_tier,age,tenure_months,monthly_charges,avg_monthly_usage_gb,autopay_enabled,paperless_billing,premium_support,streaming_bundle,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,churn_probability_signal,churned
CUST-014570,LATAM,one-year,invoice,fiber,60,35,130.93,432.56,0,1,0,1,4,0,1,1,10.84,87.3,21,24,4,0.03529,0
CUST-014571,LATAM,month-to-month,bank-transfer,fiber,49,25,128.07,374.26,0,1,0,0,1,0,2,0,16.01,53.7,-12,20,2,0.76544,0
CUST-014572,North America,month-to-month,bank-transfer,fiber,56,47,60.7,388.62,1,1,1,1,2,0,1,0,6.85,56.5,42,9,1,0.002585,0
CUST-014573,North America,month-to-month,invoice,cable,30,37,65.11,498.06,0,1,0,0,3,2,1,0,7.67,66.9,8,16,0,0.277987,0
CUST-014574,North America,month-to-month,digital-wallet,fiber,67,37,102.17,346.25,0,1,0,1,0,1,0,0,10.6,75.9,18,5,3,0.012969,0
CUST-014575,Europe,two-year,digital-wallet,fiber,65,17,78.23,408.79,1,1,1,0,1,0,0,0,1.37,44.3,54,18,2,0.00121,0
CUST-014576,North America,two-year,credit-card,cable,67,15,122.0,292.48,1,1,1,1,1,0,2,0,11.54,71.1,33,12,1,0.006893,0
CUST-014577,APAC,two-year,credit-card,5g,28,4,110.04,605.28,1,1,1,1,1,1,0,0,17.88,79.6,16,1,2,0.000571,0
CUST-014578,North America,two-year,bank-transfer,fiber,45,41,104.01,462.07,0,1,1,1,1,1,0,2,3.32,93.1,43,7,6,5.9e-05,0
CUST-014579,North America,month-to-month,credit-card,cable,36,48,66.62,247.71,1,1,1,1,1,1,3,1,8.41,,64,6,4,0.001922,0
CUST-014580,North America,one-year,bank-transfer,fiber,49,36,110.9,336.97,1,1,0,1,3,0,1,1,,43.7,8,11,2,0.038494,0
CUST-014581,APAC,month-to-month,digital-wallet,fiber,44,8,105.87,328.48,1,1,0,1,2,0,0,3,10.13,79.1,21,8,0,0.081594,0
CUST-014582,North America,one-year,bank-transfer,fiber,43,21,90.48,384.45,1,1,0,1,3,0,1,1,7.57,64.6,52,15,2,0.003343,0
CUST-014583,Europe,two-year,invoice,cable,72,12,56.79,638.5,0,1,1,0,1,0,1,0,13.11,90.6,38,11,1,0.000288,0
CUST-014584,APAC,two-year,credit-card,fiber,55,29,127.67,351.26,1,1,0,0,0,0,0,0,11.98,66.2,36,9,1,0.002605,0
CUST-014585,APAC,two-year,credit-card,5g,75,8,64.5,385.31,1,1,1,0,4,2,2,0,8.94,43.0,23,11,3,0.047081,0
CUST-014586,North America,month-to-month,credit-card,fiber,49,36,56.1,316.64,1,1,0,1,1,1,0,0,10.0,50.0,38,11,2,0.011665,0
CUST-014587,APAC,one-year,invoice,cable,63,47,103.52,425.78,0,1,1,1,2,1,0,1,12.87,60.3,60,3,4,0.001707,0
CUST-014588,North America,month-to-month,bank-transfer,fiber,36,10,116.56,321.85,1,1,0,0,2,0,1,2,8.56,,44,11,2,0.058071,0
CUST-014589,APAC,one-year,invoice,cable,46,3,74.19,313.6,0,1,0,1,3,0,2,0,9.42,81.0,45,15,3,0.022109,0
CUST-014590,Europe,month-to-month,credit-card,5g,43,17,69.17,346.11,1,1,0,0,4,1,0,1,7.08,64.7,43,8,0,0.053927,0
CUST-014591,LATAM,two-year,credit-card,5g,64,3,99.76,418.19,1,1,0,0,1,1,2,0,10.8,63.2,53,15,3,0.007882,0
CUST-014592,LATAM,month-to-month,digital-wallet,cable,52,24,137.35,384.86,0,0,1,0,5,2,0,0,0.12,73.8,95,9,3,0.03475,1
CUST-014593,APAC,one-year,bank-transfer,fiber,38,30,133.27,400.47,1,1,0,1,1,0,0,0,2.36,97.5,65,19,2,0.000241,0
CUST-014594,LATAM,two-year,bank-transfer,cable,66,40,114.11,512.75,1,1,1,0,2,0,2,2,,67.3,20,10,1,0.004026,0
CUST-014595,North America,month-to-month,bank-transfer,5g,65,19,99.23,250.72,1,0,0,0,0,0,0,0,2.23,82.0,42,8,0,0.008505,0
CUST-014596,APAC,one-year,bank-transfer,fiber,26,30,86.73,427.49,1,1,0,0,1,0,0,2,17.48,84.9,27,17,2,0.001209,0
CUST-014597,North America,two-year,digital-wallet,fiber,42,17,85.83,553.04,0,1,0,1,2,1,0,0,2.87,66.4,14,14,4,0.002236,0
CUST-014598,North America,two-year,credit-card,fiber,52,31,84.54,545.67,0,0,0,1,1,0,2,0,10.63,64.2,24,9,4,0.000878,0
CUST-014599,Europe,month-to-month,credit-card,cable,71,13,96.21,427.75,0,0,0,0,2,2,1,2,10.79,81.0,69,10,2,0.042566,0
CUST-014600,APAC,one-year,credit-card,fiber,74,27,80.83,488.24,0,1,0,0,4,0,1,1,10.57,91.7,43,13,2,0.001658,0
CUST-014601,APAC,month-to-month,bank-transfer,fiber,33,31,85.33,561.56,1,0,1,0,2,0,2,1,8.23,59.3,12,3,0,0.016488,0
CUST-014602,APAC,month-to-month,digital-wallet,fiber,43,32,77.02,311.21,0,1,0,1,2,0,1,0,8.28,58.4,-13,7,3,0.121826,0
CUST-014603,Europe,month-to-month,bank-transfer,cable,27,19,87.75,360.72,1,1,0,1,2,0,0,0,12.58,45.0,66,8,3,0.010703,0
CUST-014604,LATAM,one-year,invoice,fiber,23,51,89.66,334.37,0,1,0,0,2,1,0,1,5.96,78.6,30,7,2,0.007102,0
CUST-014605,LATAM,month-to-month,bank-transfer,5g,38,13,97.77,379.54,1,0,0,0,2,0,1,0,14.35,82.9,52,19,0,0.033905,0
CUST-014606,APAC,one-year,bank-transfer,cable,69,12,105.04,302.61,1,1,1,0,1,1,0,1,3.76,68.7,28,13,2,0.009178,0
CUST-014607,North America,month-to-month,bank-transfer,fiber,42,19,162.42,352.66,0,1,1,1,2,1,1,1,7.14,89.9,50,18,3,0.073305,0
CUST-014608,Europe,month-to-month,digital-wallet,cable,31,19,121.7,473.93,1,1,0,0,3,0,1,0,16.06,61.6,10,17,1,0.196964,0
CUST-014609,APAC,one-year,credit-card,fiber,33,9,119.33,359.05,0,0,0,1,1,0,2,0,5.1,61.8,9,5,2,0.051065,0
CUST-014610,LATAM,month-to-month,bank-transfer,cable,60,19,123.61,426.01,1,0,1,1,2,0,2,1,4.74,40.1,64,9,4,0.033776,0
CUST-014611,North America,month-to-month,credit-card,5g,51,57,104.01,312.83,1,1,0,0,0,0,1,0,9.3,73.9,-12,4,3,0.007962,0
CUST-014612,North America,month-to-month,invoice,fiber,46,5,53.72,507.39,0,1,1,0,2,1,1,1,3.63,52.8,31,0,2,0.058369,0
CUST-014613,North America,month-to-month,credit-card,fiber,40,4,104.66,215.77,0,1,0,1,4,1,0,0,9.05,80.6,41,9,2,0.189549,0
CUST-014614,North America,month-to-month,credit-card,fiber,74,25,84.36,379.4,1,1,0,1,4,1,1,0,1.1,69.2,31,22,3,0.041614,0
CUST-014615,APAC,two-year,bank-transfer,cable,27,12,78.94,527.65,1,1,0,0,5,0,0,0,9.44,80.6,47,0,2,0.000317,0
CUST-014616,North America,one-year,bank-transfer,fiber,64,27,55.98,367.62,0,1,0,0,0,1,1,0,13.78,73.5,18,13,2,0.004518,0
CUST-014617,North America,month-to-month,credit-card,cable,77,41,58.48,302.27,0,1,0,0,5,0,1,0,15.24,82.9,47,0,0,0.013351,0
CUST-014618,APAC,month-to-month,bank-transfer,fiber,66,43,87.3,548.18,1,0,0,1,2,1,1,1,,,21,6,5,0.002169,0
CUST-014619,Europe,two-year,bank-transfer,5g,50,33,98.84,316.64,0,1,0,0,2,0,1,0,0.0,71.3,-1,7,2,0.009229,0
CUST-014620,North America,month-to-month,credit-card,fiber,54,21,92.67,372.4,1,1,0,1,0,0,1,0,10.71,75.7,48,5,2,0.002646,0
CUST-014621,Europe,month-to-month,bank-transfer,cable,69,21,81.75,366.39,0,1,0,0,4,0,0,1,6.87,55.2,18,7,3,0.115265,0
CUST-014622,Europe,month-to-month,credit-card,fiber,27,9,104.06,348.85,1,1,0,1,1,0,2,0,8.86,86.4,3,6,4,0.016258,0
CUST-014623,LATAM,one-year,digital-wallet,fiber,66,22,109.13,549.49,0,1,0,1,1,0,1,3,10.25,59.2,29,11,2,0.012664,0
CUST-014624,APAC,one-year,credit-card,fiber,28,26,104.94,220.95,1,0,0,0,1,0,2,1,19.86,64.1,67,13,1,0.013232,0
CUST-014625,LATAM,month-to-month,bank-transfer,cable,27,3,106.01,324.2,1,1,0,1,1,0,0,1,,90.3,48,2,2,0.006946,0
CUST-014626,North America,month-to-month,bank-transfer,5g,21,16,110.57,394.64,1,0,0,0,1,0,0,0,5.68,66.5,40,0,1,0.009359,0
CUST-014627,APAC,two-year,credit-card,fiber,25,41,48.86,473.52,0,1,0,0,1,0,1,0,9.82,72.6,35,12,2,0.000358,0
CUST-014628,Europe,month-to-month,digital-wallet,5g,56,15,100.98,266.55,1,1,0,0,2,0,2,0,2.43,63.1,2,15,1,0.305729,0
CUST-014629,APAC,month-to-month,credit-card,fiber,24,11,78.29,487.38,1,1,0,0,1,0,1,0,9.38,63.5,25,12,0,0.027953,0
CUST-014630,Europe,two-year,credit-card,5g,59,73,136.03,461.17,1,1,1,0,0,1,0,0,11.88,68.2,39,21,0,0.000672,0
CUST-014631,North America,month-to-month,invoice,fiber,24,38,119.19,241.35,0,1,0,0,2,1,0,1,9.02,64.0,39,13,1,0.40589,1
CUST-014632,North America,month-to-month,digital-wallet,fiber,31,19,98.96,335.09,1,0,1,1,0,0,1,1,1.49,61.5,11,5,6,0.005769,0
CUST-014633,APAC,one-year,digital-wallet,cable,40,17,87.24,377.34,0,1,0,0,1,1,0,0,,42.5,-8,6,0,0.191802,0
CUST-014634,APAC,one-year,bank-transfer,fiber,69,55,40.13,550.04,1,1,0,0,1,0,0,0,0.0,83.7,80,10,0,6e-06,0
CUST-014635,North America,month-to-month,bank-transfer,5g,28,60,64.4,568.65,1,1,0,1,1,0,1,2,12.17,93.8,57,1,1,5.5e-05,0
CUST-014636,APAC,month-to-month,credit-card,5g,39,35,80.56,505.71,1,0,0,0,4,0,1,1,3.11,99.0,-30,13,2,0.013044,0
CUST-014637,APAC,month-to-month,credit-card,fiber,25,29,100.93,341.06,1,1,1,0,3,0,1,0,15.37,63.5,-15,0,0,0.131838,0
CUST-014638,Europe,month-to-month,bank-transfer,fiber,31,12,82.69,440.5,1,1,0,0,2,0,1,0,8.68,39.9,0,16,1,0.275801,1
CUST-014639,North America,month-to-month,digital-wallet,fiber,50,11,127.36,445.09,1,1,0,0,0,0,0,0,0.0,45.9,28,5,0,0.060469,0
CUST-014640,LATAM,month-to-month,bank-transfer,fiber,63,40,77.87,262.97,0,1,0,0,1,3,2,0,8.3,70.6,7,15,1,0.493869,1
CUST-014641,APAC,month-to-month,digital-wallet,cable,50,21,147.56,387.81,1,1,1,0,1,0,1,1,8.84,56.3,39,6,2,0.055373,0
CUST-014642,APAC,month-to-month,credit-card,fiber,55,42,62.37,599.0,1,0,0,0,1,0,0,1,3.17,68.8,19,15,4,0.000736,0
CUST-014643,APAC,month-to-month,credit-card,fiber,39,29,109.12,269.98,0,1,0,0,2,0,0,0,8.18,70.4,57,15,2,0.04507,0
CUST-014644,APAC,one-year,bank-transfer,fiber,30,34,89.33,449.93,0,1,1,1,1,2,1,0,7.18,93.6,50,17,3,0.000624,0
CUST-014645,North America,one-year,digital-wallet,5g,57,29,84.45,413.1,1,0,1,0,3,1,0,1,15.65,59.7,-6,6,2,0.010915,0
CUST-014646,LATAM,two-year,credit-card,fiber,68,44,90.42,297.27,1,1,0,1,2,0,0,0,18.85,58.3,-18,12,1,0.01792,0
CUST-014647,North America,one-year,credit-card,cable,54,31,72.73,500.24,0,0,0,1,2,1,0,2,9.46,67.8,15,18,6,0.002353,0
CUST-014648,APAC,one-year,digital-wallet,cable,25,8,98.41,341.73,1,1,0,0,5,0,1,0,13.25,88.7,38,2,1,0.005585,0
CUST-014649,LATAM,month-to-month,bank-transfer,fiber,77,38,73.83,561.05,0,1,0,0,2,0,0,1,6.16,62.7,27,17,0,0.02491,0
CUST-014650,APAC,one-year,credit-card,cable,30,17,97.21,698.41,1,1,0,0,1,0,0,3,18.24,76.8,21,2,0,0.000824,0
CUST-014651,Europe,one-year,bank-transfer,fiber,51,53,101.44,417.35,1,1,0,0,1,0,0,0,0.0,29.9,11,4,3,0.003071,0
CUST-014652,North America,two-year,invoice,cable,64,28,95.44,637.23,0,1,0,0,0,3,2,1,3.43,70.4,6,4,2,0.013976,0
CUST-014653,Europe,two-year,bank-transfer,fiber,76,54,79.59,425.45,0,1,0,1,0,0,1,1,3.03,76.7,7,15,2,0.000705,0
CUST-014654,Europe,month-to-month,digital-wallet,fiber,50,49,125.26,139.91,1,1,0,1,4,0,1,0,16.43,72.2,56,11,1,0.059764,0
CUST-014655,North America,two-year,credit-card,5g,73,37,50.27,372.56,1,1,1,1,2,0,0,0,14.05,53.3,16,16,3,0.000754,0
CUST-014656,North America,one-year,bank-transfer,fiber,44,33,103.27,402.73,1,1,0,1,1,1,0,0,9.01,50.9,52,7,3,0.001434,0
CUST-014657,LATAM,one-year,credit-card,fiber,23,17,133.13,629.92,1,1,0,1,0,0,0,1,14.64,76.6,0,11,2,0.002338,0
CUST-014658,North America,month-to-month,invoice,fiber,27,43,118.4,423.85,1,1,0,0,1,2,0,0,10.94,99.0,65,0,2,0.001633,0
CUST-014659,North America,month-to-month,credit-card,cable,73,17,65.42,137.11,1,1,0,1,0,0,1,2,6.07,77.8,-17,4,4,0.031619,0
CUST-014660,North America,two-year,invoice,cable,24,26,74.82,464.06,0,1,0,1,1,1,0,1,10.47,,67,1,0,0.000248,0
CUST-014661,APAC,month-to-month,credit-card,fiber,73,26,89.47,422.78,1,1,1,0,2,0,0,1,8.84,89.9,23,17,3,0.003325,0
CUST-014662,Europe,one-year,bank-transfer,fiber,44,27,64.41,387.36,0,1,1,0,1,0,1,0,13.04,72.5,79,11,2,0.000328,0
CUST-014663,APAC,month-to-month,bank-transfer,5g,75,13,75.13,409.36,1,1,1,1,1,0,2,0,9.13,58.6,13,11,3,0.021942,0
CUST-014664,Europe,month-to-month,credit-card,cable,77,14,56.52,554.03,0,1,0,0,1,0,1,0,13.95,93.0,50,17,4,0.001014,0
CUST-014665,North America,one-year,credit-card,cable,23,7,108.15,429.93,1,1,0,0,1,0,0,2,8.06,67.5,58,0,0,0.001943,0
CUST-014666,Europe,one-year,credit-card,fiber,55,39,117.8,434.07,1,1,0,0,1,0,0,0,1.73,87.0,59,10,3,9.8e-05,0
CUST-014667,North America,two-year,digital-wallet,fiber,20,14,75.53,347.39,1,1,0,1,2,1,1,1,6.61,58.7,44,10,3,0.003256,0
CUST-014668,APAC,one-year,digital-wallet,cable,37,16,83.63,252.02,1,1,1,1,0,0,4,1,1.32,43.8,59,17,2,0.015799,0
CUST-014669,North America,one-year,invoice,fiber,74,21,68.71,433.66,0,1,1,1,2,3,0,1,7.26,,26,15,5,0.012194,0
CUST-014670,North America,two-year,credit-card,cable,77,12,105.46,339.86,1,1,0,1,2,0,0,2,10.36,82.1,18,6,3,0.001984,0
CUST-014671,Europe,one-year,digital-wallet,5g,27,46,74.68,428.64,1,1,0,1,3,0,1,0,5.62,66.8,72,3,2,0.000114,0
CUST-014672,North America,one-year,credit-card,cable,77,75,69.16,157.74,1,1,0,0,0,0,1,0,7.28,83.7,27,5,0,0.000285,0
CUST-014673,Europe,two-year,bank-transfer,fiber,29,4,109.32,423.36,0,1,0,1,2,1,1,2,1.59,83.6,31,19,3,0.012179,0
CUST-014674,Europe,one-year,credit-card,cable,38,33,120.53,402.91,1,0,0,0,3,1,0,0,15.85,50.0,29,12,1,0.032537,0
CUST-014675,LATAM,one-year,invoice,fiber,49,9,94.73,417.87,0,1,0,1,0,0,0,1,2.62,37.2,21,12,1,0.111057,0
CUST-014676,North America,one-year,bank-transfer,fiber,31,29,51.71,439.17,1,1,0,1,1,1,1,1,8.76,63.0,5,9,0,0.003899,0
CUST-014677,Europe,one-year,bank-transfer,fiber,22,39,118.7,469.99,1,1,0,1,1,1,0,0,5.43,61.9,67,11,3,0.000423,0
CUST-014678,APAC,one-year,credit-card,cable,30,6,53.41,479.85,1,1,0,1,0,0,0,0,0.87,99.0,72,0,1,1.1e-05,0
CUST-014679,North America,one-year,bank-transfer,cable,22,38,61.78,386.43,1,1,0,1,0,0,1,0,0.0,60.7,31,16,1,0.000717,0
CUST-014680,Europe,one-year,credit-card,5g,53,62,82.55,527.52,1,1,0,1,1,1,1,0,4.45,82.9,54,12,2,4.6e-05,0
CUST-014681,APAC,month-to-month,bank-transfer,fiber,56,49,98.56,400.02,1,1,1,0,2,1,0,0,1.8,73.1,-3,1,2,0.006556,0
CUST-014682,APAC,month-to-month,bank-transfer,fiber,37,7,81.31,241.08,0,0,0,1,1,1,0,0,4.29,89.2,71,8,2,0.008677,0
CUST-014683,LATAM,month-to-month,credit-card,fiber,68,69,123.14,497.93,1,1,1,1,2,1,0,0,6.72,52.9,48,1,2,0.002069,0
CUST-014684,APAC,month-to-month,credit-card,5g,65,73,97.94,385.41,1,1,1,1,4,0,1,0,4.85,58.9,58,20,2,0.003826,0
CUST-014685,Europe,month-to-month,credit-card,fiber,38,21,92.99,363.68,1,1,0,1,1,0,0,0,8.44,54.7,52,9,2,0.009017,0
CUST-014686,LATAM,month-to-month,bank-transfer,fiber,39,8,59.8,594.59,1,1,0,1,2,2,0,1,7.17,57.2,2,18,1,0.09927,0
CUST-014687,North America,month-to-month,credit-card,fiber,42,39,123.97,382.56,1,0,0,1,4,0,1,0,6.76,56.8,26,8,3,0.041906,0
CUST-014688,Europe,two-year,credit-card,cable,54,32,88.37,446.41,0,1,0,0,1,1,2,1,13.42,60.3,43,4,0,0.008002,0
CUST-014689,APAC,one-year,credit-card,fiber,68,49,67.53,540.34,1,1,1,1,1,0,0,0,8.14,65.7,64,15,1,4.8e-05,0
CUST-014690,APAC,two-year,credit-card,fiber,33,18,76.45,344.1,1,1,1,1,0,0,0,0,15.11,87.5,21,1,1,0.000197,0
CUST-014691,LATAM,month-to-month,bank-transfer,cable,38,30,125.06,502.45,1,1,0,0,3,0,0,1,7.27,62.2,7,1,0,0.06418,0
CUST-014692,North America,month-to-month,bank-transfer,cable,47,33,97.99,431.54,1,1,0,1,2,0,0,1,7.23,47.9,33,12,4,0.012557,0
CUST-014693,APAC,month-to-month,credit-card,cable,33,4,86.86,573.44,1,0,0,0,3,2,2,1,3.89,26.6,31,0,2,0.304795,0
CUST-014694,North America,month-to-month,bank-transfer,fiber,57,26,78.78,339.69,0,0,0,1,3,1,1,0,12.76,55.8,56,8,1,0.084046,0
CUST-014695,APAC,month-to-month,bank-transfer,fiber,23,19,103.79,330.41,1,1,0,0,5,0,1,0,9.18,64.6,52,2,1,0.056169,0
CUST-014696,APAC,one-year,credit-card,fiber,77,44,57.97,446.18,0,1,0,1,1,0,3,0,4.4,50.4,69,4,2,0.000693,0
CUST-014697,North America,month-to-month,invoice,5g,35,10,95.51,288.43,0,1,0,0,5,3,1,1,11.1,89.5,47,0,0,0.541222,1
CUST-014698,APAC,two-year,digital-wallet,fiber,36,25,80.2,566.35,1,1,0,1,2,0,1,0,10.24,71.1,56,15,2,0.000226,0
CUST-014699,Europe,one-year,bank-transfer,fiber,35,19,58.14,374.77,0,1,0,0,0,2,0,0,17.93,76.6,-7,9,0,0.021703,0
CUST-014700,Europe,month-to-month,bank-transfer,fiber,63,52,83.59,625.59,1,0,0,1,3,2,0,0,7.71,61.9,42,7,3,0.001568,0
CUST-014701,LATAM,two-year,bank-transfer,fiber,28,17,56.78,285.6,1,1,0,1,1,0,3,0,10.33,68.8,79,13,3,0.000649,0
CUST-014702,APAC,one-year,credit-card,fiber,54,11,77.72,540.59,1,1,0,1,0,0,0,2,12.6,99.0,37,15,5,6.3e-05,0
CUST-014703,Europe,month-to-month,credit-card,cable,58,50,39.16,378.92,1,0,0,0,4,1,1,0,9.62,78.6,3,0,1,0.005927,0
CUST-014704,North America,one-year,digital-wallet,5g,63,32,76.07,334.97,0,0,0,0,3,1,1,0,0.0,77.1,67,12,1,0.002703,0
CUST-014705,North America,one-year,invoice,fiber,50,54,62.73,465.55,0,1,0,1,4,2,0,2,12.98,51.1,67,2,4,0.002646,0
CUST-014706,North America,one-year,invoice,5g,55,43,90.17,427.56,0,1,0,0,1,1,0,1,10.3,76.4,18,16,1,0.012726,0
CUST-014707,North America,two-year,credit-card,fiber,45,21,87.47,480.2,0,1,0,0,2,0,2,0,4.69,72.5,30,4,1,0.00266,0
CUST-014708,North America,month-to-month,invoice,fiber,25,24,98.04,322.13,0,1,1,1,0,1,1,0,11.21,52.8,10,1,2,0.195407,0
CUST-014709,Europe,month-to-month,digital-wallet,fiber,19,90,120.59,216.36,1,0,0,0,3,0,0,0,1.08,63.7,36,9,1,0.007734,0
CUST-014710,APAC,two-year,bank-transfer,fiber,33,27,121.35,491.26,0,1,1,1,2,0,2,1,11.46,67.7,51,0,4,0.000918,0
CUST-014711,North America,one-year,invoice,fiber,61,90,82.87,326.21,0,1,0,1,0,1,0,1,10.16,62.6,37,16,3,0.001268,0
CUST-014712,Europe,two-year,invoice,cable,61,32,91.9,416.49,0,1,0,0,1,1,0,0,11.51,68.2,2,4,1,0.015576,0
CUST-014713,LATAM,two-year,bank-transfer,cable,54,15,67.65,486.86,1,1,1,0,1,0,1,0,1.79,80.2,27,11,3,0.000194,0
CUST-014714,North America,one-year,digital-wallet,5g,62,21,87.54,429.55,1,1,0,0,1,0,2,1,4.58,78.4,52,13,0,0.001512,0
CUST-014715,APAC,one-year,digital-wallet,fiber,66,14,124.53,385.15,0,1,0,0,2,0,0,0,0.62,69.9,-6,3,1,0.036022,0
CUST-014716,North America,month-to-month,bank-transfer,cable,56,35,69.81,340.41,0,1,0,1,2,1,0,0,0.73,75.2,12,13,4,0.013996,0
CUST-014717,Europe,month-to-month,bank-transfer,cable,47,32,138.94,546.69,1,0,0,0,1,0,0,1,15.75,66.1,58,16,1,0.010439,0
CUST-014718,APAC,month-to-month,credit-card,fiber,30,22,44.23,506.05,1,1,0,0,0,1,0,1,10.89,66.9,71,17,1,0.001689,0
CUST-014719,North America,month-to-month,invoice,cable,25,16,95.95,554.01,0,1,0,1,2,0,0,0,8.9,49.1,54,11,2,0.043302,0
CUST-014720,North America,one-year,credit-card,cable,25,24,71.49,271.05,1,1,0,0,2,0,2,1,2.7,57.3,35,12,1,0.012138,0
CUST-014721,APAC,one-year,credit-card,fiber,25,84,36.42,328.8,1,1,0,0,0,1,0,0,3.0,63.9,30,10,3,6.3e-05,0
CUST-014722,North America,two-year,credit-card,cable,62,7,114.31,361.84,0,1,0,0,3,1,1,0,16.83,86.5,62,11,3,0.006554,0
CUST-014723,APAC,month-to-month,credit-card,cable,59,55,93.8,453.0,1,1,0,1,3,0,0,0,5.21,65.2,34,9,3,0.00209,0
CUST-014724,Europe,month-to-month,credit-card,fiber,56,53,102.14,619.89,1,1,0,0,2,0,0,2,10.68,67.5,4,12,2,0.005235,0
CUST-014725,North America,month-to-month,credit-card,5g,48,22,73.55,417.12,0,1,0,0,3,3,3,0,11.7,80.9,20,6,1,0.244256,0
CUST-014726,APAC,one-year,digital-wallet,fiber,51,17,110.7,356.33,0,1,1,0,1,2,0,0,7.78,64.5,53,10,5,0.005574,0
CUST-014727,Europe,month-to-month,bank-transfer,5g,34,28,81.19,441.17,0,0,0,0,0,1,0,0,2.49,65.0,57,20,1,0.014332,0
CUST-014728,North America,month-to-month,invoice,cable,20,16,114.9,239.46,1,1,0,0,2,0,0,1,10.42,74.7,12,8,0,0.289387,0
CUST-014729,LATAM,one-year,digital-wallet,fiber,68,18,80.09,145.97,0,1,0,0,5,1,0,0,7.93,63.4,62,5,2,0.044257,0
CUST-014730,Europe,month-to-month,bank-transfer,fiber,55,25,114.83,261.86,1,1,0,1,1,1,2,0,11.34,51.8,20,10,3,0.207609,0
CUST-014731,APAC,one-year,credit-card,cable,74,23,101.67,357.93,1,1,0,0,1,0,0,0,3.28,47.4,70,26,1,0.007063,0
CUST-014732,North America,month-to-month,credit-card,fiber,64,40,128.44,463.54,1,1,1,1,5,0,0,0,10.37,52.1,0,7,4,0.03955,0
CUST-014733,North America,month-to-month,invoice,fiber,41,17,101.8,549.49,0,1,0,1,3,0,1,1,12.55,68.0,-21,12,2,0.356646,0
CUST-014734,APAC,two-year,bank-transfer,cable,46,3,119.09,575.72,0,1,0,0,0,2,0,0,6.92,89.5,6,0,0,0.00546,0
CUST-014735,APAC,month-to-month,digital-wallet,5g,41,43,99.98,522.63,0,0,0,0,2,1,1,1,9.88,41.4,33,8,2,0.099389,0
CUST-014736,North America,month-to-month,invoice,fiber,22,36,113.57,246.52,1,1,0,1,2,1,2,0,5.45,62.3,69,15,2,0.093164,0
CUST-014737,APAC,two-year,credit-card,fiber,31,17,94.25,382.83,1,0,0,1,0,0,0,0,10.09,79.4,37,10,1,0.000546,0
CUST-014738,Europe,month-to-month,invoice,cable,36,62,94.07,587.11,0,1,0,0,3,2,0,0,16.93,64.6,39,10,3,0.020156,0
CUST-014739,North America,month-to-month,digital-wallet,cable,71,56,123.23,234.57,0,1,0,1,1,1,0,0,18.46,72.1,44,13,3,0.031762,0
CUST-014740,APAC,month-to-month,bank-transfer,fiber,29,11,94.13,411.12,0,1,0,0,2,3,0,2,2.82,64.2,27,14,0,0.545488,1
CUST-014741,Europe,one-year,invoice,cable,21,54,54.58,412.88,0,1,0,0,4,2,1,2,6.27,62.1,-5,4,0,0.074915,0
CUST-014742,Europe,one-year,bank-transfer,fiber,55,10,101.38,509.65,0,1,1,1,0,0,1,0,6.85,47.6,50,11,0,0.00608,0
CUST-014743,APAC,one-year,credit-card,fiber,36,34,124.33,58.18,1,0,0,0,2,1,0,1,15.72,70.2,11,6,1,0.106497,0
CUST-014744,Europe,two-year,credit-card,fiber,26,39,93.68,485.62,0,1,0,1,4,2,0,1,7.58,57.7,75,1,1,0.002093,0
CUST-014745,LATAM,month-to-month,digital-wallet,cable,41,14,91.56,257.84,1,1,0,0,1,0,0,0,11.68,69.3,9,14,0,0.147835,0
CUST-014746,APAC,month-to-month,digital-wallet,fiber,21,48,79.87,518.46,1,1,0,1,2,0,0,0,14.91,59.2,46,22,2,0.003624,0
CUST-014747,North America,two-year,credit-card,cable,45,50,78.07,252.47,0,1,0,0,0,0,0,0,11.06,85.5,12,10,1,0.001073,0
CUST-014748,Europe,month-to-month,credit-card,fiber,67,6,71.61,423.8,1,1,0,0,3,0,0,1,2.84,83.7,3,15,3,0.016325,0
CUST-014749,LATAM,two-year,credit-card,fiber,52,22,86.86,164.61,0,1,0,0,3,2,0,1,6.75,80.4,14,7,0,0.100026,0
CUST-014750,LATAM,two-year,bank-transfer,5g,73,10,58.97,280.76,1,0,0,0,2,1,2,0,7.8,40.4,95,9,4,0.003219,0
CUST-014751,North America,two-year,bank-transfer,cable,77,30,44.79,469.23,0,0,0,0,0,0,4,3,18.14,68.7,46,15,0,0.004362,0
CUST-014752,North America,month-to-month,digital-wallet,cable,68,39,90.1,325.02,0,1,0,0,1,1,1,0,10.62,89.2,2,10,3,0.027088,0
CUST-014753,Europe,one-year,credit-card,cable,64,53,111.14,484.67,1,1,0,0,2,0,1,1,12.34,73.3,-15,14,0,0.007884,0
CUST-014754,APAC,two-year,credit-card,cable,53,65,54.42,447.76,1,1,1,0,2,1,1,0,14.72,67.8,80,10,0,6.6e-05,0
CUST-014755,LATAM,month-to-month,credit-card,fiber,24,45,145.5,389.9,0,1,0,0,3,0,0,1,4.3,78.4,19,9,6,0.024763,0
